399.1992,0.1196272
400.1635,0.1034366
401.1277,0.08724602
402.0919,0.07570021
403.0562,0.06666578
404.0204,0.05950771
404.9847,0.05437577
405.9489,0.05163955
406.9132,0.05000459
407.8774,0.04825356
408.8417,0.04652473
409.8059,0.04457807
410.7702,0.04233117
411.7344,0.03897401
412.6987,0.03644937
413.6629,0.03682313
414.6272,0.03891597
415.5914,0.04262571
416.5557,0.04678678
417.5199,0.05051047
418.4842,0.052864
419.4484,0.05234318
420.4127,0.04977347
421.3769,0.04518875
422.3412,0.03945964
423.3054,0.03298128
424.2697,0.02721399
425.2339,0.02408266
426.1982,0.02258862
427.1624,0.0226138
428.1266,0.02344138
429.0909,0.02436352
430.0552,0.02523536
431.0194,0.02556875
431.9837,0.02568563
432.9479,0.02570891
433.9122,0.0257476
434.8764,0.02608301
435.8407,0.02632116
436.8049,0.02618213
437.7692,0.02560513
438.7334,0.02420612
439.6977,0.02267503
440.6619,0.02160552
441.6262,0.02090229
442.5904,0.0206923
443.5547,0.02090248
444.5189,0.02160716
445.4832,0.02249126
446.4474,0.0232931
447.4117,0.02392682
448.3759,0.02417626
449.3401,0.02417072
450.3044,0.02377259
451.2686,0.02356641
452.2329,0.02416946
453.1971,0.02534599
454.1614,0.02730815
455.1256,0.02932946
456.0899,0.03077021
457.0541,0.03158225
458.0184,0.03137832
458.9826,0.03053609
459.9469,0.02931924
460.9111,0.02768243
461.8754,0.02555673
462.8396,0.02327662
463.8039,0.02104747
464.7681,0.01918769
465.7324,0.01819826
466.6966,0.01773684
467.6609,0.01760868
468.6251,0.01787193
469.5894,0.01857297
470.5536,0.01955241
471.5179,0.02078777
472.4821,0.02191469
473.4464,0.02249358
474.4106,0.02272753
475.3749,0.02265272
476.3391,0.02233029
477.3034,0.02182195
478.2676,0.02116203
479.2319,0.02035776
480.1961,0.01955218
481.1604,0.01893738
482.1246,0.0183735
483.0889,0.01772802
484.0531,0.01717102
485.0174,0.01682083
485.9816,0.01670007
486.9459,0.01695415
487.9101,0.01733299
488.8744,0.01759977
489.8386,0.01786018
490.8029,0.01810659
491.7671,0.01844227
492.7314,0.01903493
493.6956,0.01968355
494.6599,0.02028256
495.6241,0.0207135
496.5883,0.02082137
497.5526,0.02061032
498.5168,0.01997659
499.4811,0.019089
500.4453,0.01801885
501.4096,0.01695492
502.3738,0.01614732
503.3381,0.01548329
504.3024,0.01495472
505.2666,0.01449784
506.2308,0.01401974
507.1951,0.0135998
508.1594,0.01329676
509.1236,0.01307963
510.0878,0.01296717
511.0521,0.01286882
512.0164,0.012669
512.9806,0.01246145
513.9448,0.012314
514.9091,0.01218879
515.8734,0.01212438
516.8376,0.01195934
517.8018,0.01145943
518.7661,0.01088157
519.7303,0.01041742
520.6946,0.01002859
521.6588,0.009784266
522.6231,0.009553351
523.5873,0.009158129
524.5516,0.00880762
525.5158,0.008674512
526.4801,0.008690046
527.4443,0.008916063
528.4086,0.009133458
529.3728,0.009077234
530.3371,0.008946868
531.3013,0.008856712
532.2656,0.008797195
533.2299,0.008833881
534.1941,0.00885571
535.1583,0.008727342
536.1226,0.008587169
537.0868,0.008554205
538.0511,0.008551214
539.0153,0.008579278
539.9796,0.008522408
540.9438,0.008222457
541.9081,0.007806946
542.8723,0.00731091
543.8365,0.006853612
544.8008,0.006578634
545.7651,0.006448027
546.7293,0.006486209
547.6935,0.00664968
548.6578,0.006913524
549.6221,0.007246409
550.5863,0.007670788
551.5505,0.008000411
552.5148,0.008034365
553.4791,0.007839072
554.4433,0.007342534
555.4076,0.006759088
556.3718,0.006301733
557.3361,0.005902441
558.3003,0.00559577
559.2645,0.005286966
560.2288,0.004872467
561.1931,0.004413195
562.1573,0.003924061
563.1216,0.003439525
564.0858,0.002994083
565.05,0.002602529
566.0143,0.002275633
566.9785,0.002059953
567.9428,0.002039568
568.907,0.00211269
569.8713,0.002225565
570.8356,0.00231817
571.7998,0.002317738
572.764,0.002208736
573.7283,0.001929021
574.6925,0.001545645
575.6568,0.001093505
576.621,0.000606947
577.5853,0.000107821
578.5496,-0.000331471
579.5138,-0.000603801
580.478,-0.000791494
581.4423,-0.000919806
582.4066,-0.001052758
583.3708,-0.001264114
584.335,-0.001549916
585.2993,-0.001957629
586.2635,-0.00240675
587.2278,-0.002858039
588.192,-0.003235228
589.1563,-0.003428137
590.1205,-0.003499264
591.0848,-0.003456242
592.049,-0.003353557
593.0133,-0.003214242
593.9775,-0.003140265
594.9418,-0.003260329
595.906,-0.003517283
596.8702,-0.003947774
597.8345,-0.004399141
598.7988,-0.004707435
599.763,-0.004943212
600.7273,-0.005074952
601.6915,-0.005244961
602.6558,-0.005655361
603.62,-0.006095197
604.5842,-0.006384026
605.5485,-0.006632414
606.5128,-0.006863912
607.4771,-0.007159104
608.4413,-0.007659205
609.4055,-0.008205828
610.3698,-0.008692696
611.334,-0.009104713
612.2983,-0.009384866
613.2625,-0.009552611
614.2267,-0.00964767
615.191,-0.009552295
616.1553,-0.009070531
617.1195,-0.008476746
618.0837,-0.007951615
619.048,-0.007580295
620.0123,-0.007572908
620.9765,-0.007735186
621.9407,-0.007945238
622.905,-0.008196052
623.8693,-0.008431263
624.8335,-0.008677009
625.7977,-0.008965055
626.762,-0.00922215
627.7263,-0.009378387
628.6905,-0.009455483
629.6547,-0.009444619
630.619,-0.009367522
631.5833,-0.009239687
632.5475,-0.00907095
633.5117,-0.008849158
634.476,-0.008655754
635.4402,-0.008563283
636.4045,-0.008586237
637.3688,-0.008793551
638.333,-0.009094422
639.2972,-0.009428523
640.2615,-0.009773312
641.2257,-0.01007319
642.19,-0.01036704
643.1542,-0.01069453
644.1185,-0.01099769
645.0828,-0.01125178
646.047,-0.01139679
647.0112,-0.01136788
647.9755,-0.01115473
648.9397,-0.01070241
649.904,-0.01007982
650.8682,-0.009286932
651.8325,-0.008475585
652.7968,-0.007784102
653.761,-0.007253034
654.7252,-0.007005429
655.6895,-0.006932076
656.6537,-0.007009127
657.618,-0.007103511
658.5822,-0.006991229
659.5465,-0.006921224
660.5107,-0.007107786
661.475,-0.007430911
662.4392,-0.008131138
663.4034,-0.00834109
664.3677,-0.006889869
665.332,-0.004928572
666.2962,-0.003238212
667.2605,-0.001758138
668.2247,-0.000721501
669.189,-2.79E-05
670.1532,0.000430897
671.1174,0.000397949
672.0817,-0.000475129
673.046,-0.001806188
674.0103,-0.003619125
674.9745,-0.005044164
675.9387,-0.004836835
676.903,-0.004145132
677.8672,-0.003801683
678.8314,-0.003508126
679.7957,-0.003247594
680.7599,-0.003008289
681.7242,-0.002767751
682.6885,-0.002541069
683.6527,-0.002329141
684.6169,-0.002152041
685.5812,-0.002043068
686.5454,-0.001963416
687.5097,-0.001878703
688.4739,-0.001808891
689.4382,-0.00178393
690.4025,-0.00173944
691.3667,-0.001597229
692.3309,-0.001428707
693.2952,-0.001280878
694.2594,-0.001148723
695.2237,-0.001044877
696.1879,-0.000963347
697.1522,-0.000915391
698.1165,-0.000861837
699.0807,-0.000763245
700.0449,-0.000631686
701.0092,-0.000458486
701.9734,-0.000266418
702.9377,-5.52E-05
703.902,0.000114642
704.8662,0.000167046
705.8304,0.000149403
706.7947,7.22E-05
707.7589,-2.99E-05
708.7231,-0.000137439
709.6874,-0.000193989
710.6517,-0.000126202
711.616,3.43E-05
712.5802,0.000312582
713.5444,0.000612374
714.5087,0.000838863
715.4729,0.001013221
716.4371,0.001110865
717.4014,0.001174212
718.3657,0.001234515
719.33,0.001300707
720.2942,0.001391947
721.2584,0.001508767
722.2227,0.001667984
723.1869,0.001839906
724.1511,0.002006242
725.1154,0.002149589
726.0797,0.002239812
727.0439,0.002296839
728.0082,0.002326213
728.9724,0.002340982
729.9366,0.002349699
730.9009,0.002371371
731.8652,0.002437418
732.8294,0.002519121
733.7937,0.002598422
734.7579,0.002674764
735.7222,0.002730848
736.6864,0.002798796
737.6506,0.002914589
738.6149,0.003049303
739.5792,0.003185673
740.5434,0.003324723
741.5077,0.003455577
742.4719,0.003596688
743.4362,0.00376747
744.4004,0.003954122
745.3646,0.004161388
746.3289,0.004353052
747.2932,0.004479364
748.2574,0.004585614
749.2217,0.004701948
750.1859,0.004824037
751.1501,0.004970834
752.1144,0.005102618
753.0786,0.005173435
754.0428,0.005220948
755.0071,0.005265361
755.9714,0.005313091
756.9357,0.005379383
757.8999,0.005457934
758.8641,0.005535362
759.8284,0.005648147
760.7926,0.005850492
761.7569,0.006075811
762.7211,0.006278856
763.6854,0.006449798
764.6497,0.006553231
765.6139,0.006620664
766.5781,0.006663173
767.5424,0.006706618
768.5066,0.006784445
769.4709,0.006884951
770.4351,0.007004317
771.3994,0.007152379
772.3636,0.007350722
773.3279,0.007560311
774.2921,0.007742245
775.2563,0.007917689
776.2206,0.008094795
777.1849,0.008273724
778.1491,0.008458467
779.1134,0.008645659
780.0776,0.008848554
781.0419,0.009021334
782.0061,0.009096732
782.9703,0.009152342
783.9346,0.009242069
784.8989,0.009369675
785.8632,0.009564511
786.8274,0.009803664
787.7916,0.0100771
788.7559,0.01037543
789.7201,0.01068891
790.6843,0.01100856
791.6486,0.01132478
792.6129,0.01162965
793.5771,0.01189495
794.5414,0.01217193
795.5056,0.01252307
796.4698,0.01288648
797.4341,0.01322007
798.3983,0.01352686
799.3626,0.01380828
800.3268,0.01402697
801.2911,0.01413528
802.2554,0.01416549
803.2196,0.01411793
804.1838,0.01404076
805.1481,0.01398504
806.1123,0.01394234
807.0766,0.01392655
808.0408,0.01392181
809.0051,0.01391306
809.9694,0.01391176
810.9336,0.01393667
811.8978,0.01395084
812.8621,0.01391308
813.8264,0.01385495
814.7906,0.01379092
815.7549,0.01373111
816.7191,0.01369537
817.6833,0.0136689
818.6476,0.01364378
819.6118,0.01361922
820.576,0.01359437
821.5403,0.01356161
822.5046,0.01351114
823.4689,0.01344863
824.4331,0.01337252
825.3973,0.01329473
826.3616,0.01322412
827.3258,0.01316845
828.29,0.01313865
829.2543,0.01313422
830.2186,0.01316384
831.1829,0.01321101
832.1471,0.01326076
833.1113,0.0133173
834.0756,0.01338852
835.0398,0.01344843
836.004,0.01347351
836.9683,0.01346429
837.9326,0.01339935
838.8969,0.01332102
839.8611,0.01325952
840.8253,0.01322982
841.7896,0.01326966
842.7538,0.01334097
843.7181,0.01342324
844.6823,0.0135015
845.6466,0.01355451
846.6108,0.01358058
847.5751,0.0135626
848.5393,0.01352572
849.5035,0.01348395
850.4678,0.01345354
851.4321,0.01344732
852.3963,0.01348949
853.3606,0.0136359
854.3248,0.0138045
855.2891,0.01394155
856.2533,0.01401795
857.2175,0.01396615
858.1818,0.0138477
859.1461,0.01368967
860.1103,0.01352797
861.0746,0.01341017
862.0388,0.01332849
863.0031,0.01327948
863.9673,0.01329767
864.9315,0.01344603
865.8958,0.01363572
866.86,0.0138
867.8243,0.01393542
868.7886,0.01400604
869.7528,0.01404266
870.717,0.01406581
871.6813,0.01407044
872.6455,0.01405162
873.6098,0.01402965
874.574,0.01401571
875.5383,0.01403221
876.5026,0.01412067
877.4668,0.01423506
878.431,0.01433204
879.3953,0.01444518
880.3595,0.01460375
881.3238,0.01477728
882.288,0.01494114
883.2523,0.01510701
884.2166,0.01527427
885.1808,0.01545537
886.145,0.01566578
887.1093,0.01589577
888.0735,0.01614965
889.0378,0.01640068
890.002,0.016619
890.9663,0.01681831
891.9305,0.01700406
892.8948,0.01717112
893.859,0.01730224
894.8232,0.01743926
895.7875,0.01761829
896.7518,0.01783938
897.7161,0.01812047
898.6803,0.01844404
899.6445,0.01881305
900.6088,0.01918403
901.573,0.0195122
902.5372,0.01980445
903.5015,0.0200567
904.4658,0.02025707
905.4301,0.02037849
906.3943,0.02046245
907.3585,0.0205274
908.3228,0.02061535
909.287,0.02078001
910.2512,0.02100479
911.2155,0.02130479
912.1798,0.02163878
913.144,0.02196942
914.1083,0.02230013
915.0725,0.02263832
916.0367,0.02293461
917.001,0.02312148
917.9652,0.02326076
918.9294,0.02338103
919.8938,0.02351446
920.858,0.02372127
921.8223,0.02394586
922.7865,0.02414728
923.7507,0.02434177
924.715,0.02451847
925.6792,0.02471778
926.6436,0.02499069
927.6078,0.0252944
928.572,0.02559415
929.5363,0.02591672
930.5005,0.02628008
931.4647,0.0266759
932.429,0.0271237
933.3932,0.02755784
934.3575,0.02791197
935.3218,0.02820764
936.286,0.02842686
937.2502,0.02862188
938.2145,0.02884775
939.1787,0.02907812
940.1429,0.0292987
941.1072,0.02952835
942.0715,0.02978376
943.0358,0.03005707
944,0.03034665
944.9642,0.03065048
945.9285,0.03096027
946.8927,0.0312932
947.8569,0.03166687
948.8213,0.03207178
949.7855,0.03252441
950.7498,0.03296433
951.714,0.03332471
952.6782,0.03364138
953.6425,0.03393276
954.6067,0.03418417
955.5709,0.03437555
956.5353,0.03454155
957.4995,0.03470277
958.4637,0.03488129
959.428,0.03510947
960.3922,0.03537719
961.3564,0.03569208
962.3207,0.03603324
963.2849,0.03638568
964.2493,0.03673931
965.2135,0.03708353
966.1777,0.03740481
967.142,0.03767655
968.1062,0.03792745
969.0704,0.03818399
970.0347,0.03842614
970.9989,0.03863332
971.9633,0.03883362
972.9275,0.03904158
973.8917,0.03927723
974.856,0.03958241
975.8202,0.03990616
976.7844,0.04020458
977.7487,0.04049824
978.713,0.04078765
979.6772,0.04108907
980.6415,0.04143314
981.6057,0.04177728
982.5699,0.04208112
983.5342,0.04236862
984.4984,0.0426436
985.4626,0.04292621
986.427,0.04324943
987.3912,0.04357865
988.3555,0.04388064
989.3197,0.04418419
990.2839,0.04450412
991.2482,0.04484922
992.2124,0.04524651
993.1766,0.045656
994.141,0.04603776
995.1052,0.04641845
996.0695,0.0468103
997.0337,0.04721666
997.9979,0.04766089
998.9622,0.04809526
999.9264,0.04847826
1000.891,0.04881445
1001.855,0.04908374
1002.819,0.04931852
1003.783,0.04954255
1004.748,0.0497617
1005.712,0.04997447
1006.676,0.05022668
1007.64,0.0505756
1008.605,0.05098541
1009.569,0.05144884
1010.533,0.05193753
1011.497,0.05242372
1012.462,0.05289847
1013.426,0.05334251
1014.39,0.05375889
1015.354,0.05414469
1016.319,0.05449862
1017.283,0.05481243
1018.247,0.05510408
1019.211,0.05540449
1020.176,0.05566647
1021.14,0.05584597
1022.104,0.05596443
1023.068,0.05601982
1024.033,0.05603851
1024.997,0.05604183
1025.961,0.05604296
1026.925,0.05606401
1027.89,0.05609939
1028.854,0.05614839
1029.818,0.05621849
1030.782,0.05633003
1031.747,0.05644372
1032.711,0.05652471
1033.675,0.05657994
1034.639,0.05660301
1035.604,0.05659916
1036.568,0.05656265
1037.532,0.05651999
1038.496,0.05649535
1039.461,0.05648982
1040.425,0.05651383
1041.389,0.05656335
1042.353,0.05664054
1043.318,0.05673725
1044.282,0.05684471
1045.246,0.05696701
1046.21,0.05710691
1047.175,0.05725958
1048.139,0.05741993
1049.103,0.05759136
1050.067,0.05778633
1051.032,0.05797251
1051.996,0.0581283
1052.96,0.05823403
1053.924,0.05825643
1054.889,0.05821473
1055.853,0.05809738
1056.817,0.05796349
1057.781,0.05786414
1058.746,0.05781186
1059.71,0.05785034
1060.674,0.05793734
1061.638,0.05805015
1062.603,0.05817381
1063.567,0.05828517
1064.531,0.05838617
1065.495,0.05846727
1066.46,0.05853974
1067.424,0.05859932
1068.388,0.05868315
1069.352,0.05884776
1070.317,0.05903062
1071.281,0.05919639
1072.245,0.05931991
1073.209,0.05934679
1074.174,0.05932924
1075.138,0.05928782
1076.102,0.05926304
1077.066,0.05930629
1078.031,0.05940546
1078.995,0.05957521
1079.959,0.0597867
1080.923,0.0600215
1081.888,0.06026298
1082.852,0.06048133
1083.816,0.06069764
1084.78,0.0609295
1085.745,0.06115765
1086.709,0.06136321
1087.673,0.06156282
1088.637,0.06178263
1089.602,0.06197516
1090.566,0.06210475
1091.53,0.0621621
1092.494,0.06210787
1093.459,0.06199663
1094.423,0.06186524
1095.387,0.06172755
1096.351,0.06162553
1097.316,0.06151185
1098.28,0.06134351
1099.244,0.06114946
1100.208,0.06095074
1101.173,0.0607281
1102.137,0.06045599
1103.101,0.06017441
1104.065,0.05991534
1105.03,0.05967739
1105.994,0.05946292
1106.958,0.05929269
1107.922,0.05919062
1108.887,0.05914968
1109.851,0.0591778
1110.815,0.05925418
1111.779,0.0593697
1112.744,0.05949731
1113.708,0.05959693
1114.672,0.05969853
1115.636,0.05982331
1116.601,0.05995758
1117.565,0.06009189
1118.529,0.06023483
1119.493,0.06039213
1120.458,0.06056299
1121.422,0.06075776
1122.386,0.06094883
1123.35,0.06111973
1124.315,0.06124745
1125.279,0.06128667
1126.243,0.06128783
1127.207,0.06128324
1128.172,0.06128184
1129.136,0.06130492
1130.1,0.06134784
1131.064,0.06141425
1132.029,0.0615005
1132.993,0.06160944
1133.957,0.06172516
1134.921,0.06183085
1135.886,0.06193204
1136.85,0.06201846
1137.814,0.06212069
1138.778,0.0622778
1139.743,0.06245387
1140.707,0.06261329
1141.671,0.06279425
1142.635,0.06302416
1143.6,0.06329991
1144.564,0.06363171
1145.528,0.06400706
1146.492,0.06441116
1147.457,0.06486106
1148.421,0.0653827
1149.385,0.06593446
1150.349,0.06649607
1151.314,0.06702938
1152.278,0.06747662
1153.242,0.06787635
1154.206,0.06824986
1155.171,0.06859132
1156.135,0.0689003
1157.099,0.06918202
1158.063,0.06943826
1159.028,0.06967917
1159.992,0.0699124
1160.956,0.07014734
1161.92,0.07039575
1162.885,0.07065815
1163.849,0.07093999
1164.813,0.07123824
1165.777,0.07156311
1166.742,0.0718804
1167.706,0.07215733
1168.67,0.07239964
1169.634,0.07259995
1170.599,0.07276487
1171.563,0.07288988
1172.527,0.07300094
1173.491,0.07313158
1174.456,0.07325448
1175.42,0.07335305
1176.384,0.07342883
1177.348,0.07348183
1178.313,0.07350008
1179.277,0.07345676
1180.241,0.07339644
1181.205,0.07335259
1182.17,0.07333161
1183.134,0.07335684
1184.098,0.07341079
1185.062,0.07349402
1186.026,0.07357581
1186.991,0.07361712
1187.955,0.07364362
1188.919,0.07366485
1189.884,0.07369022
1190.848,0.0737263
1191.812,0.0737913
1192.776,0.07390656
1193.74,0.07406938
1194.705,0.07429517
1195.669,0.07455085
1196.633,0.07481719
1197.598,0.07506827
1198.562,0.07526861
1199.526,0.07542782
1200.49,0.07554078
1201.454,0.07561624
1202.419,0.07565624
1203.383,0.07567578
1204.347,0.07568111
1205.312,0.0757006
1206.276,0.07576172
1207.24,0.07587333
1208.204,0.07606024
1209.168,0.07630219
1210.133,0.07659376
1211.097,0.07691531
1212.061,0.07724725
1213.026,0.07758392
1213.99,0.07791461
1214.954,0.07823503
1215.918,0.07854201
1216.882,0.07882141
1217.847,0.07905551
1218.811,0.07925177
1219.775,0.07941531
1220.74,0.07953531
1221.704,0.07959203
1222.668,0.07961752
1223.632,0.07962745
1224.597,0.07965128
1225.561,0.07972208
1226.525,0.07984444
1227.489,0.08004287
1228.453,0.08029065
1229.418,0.08056859
1230.382,0.08087873
1231.346,0.08121751
1232.311,0.08158261
1233.275,0.08197203
1234.239,0.08238138
1235.203,0.08281787
1236.167,0.08324459
1237.132,0.08362547
1238.096,0.08396515
1239.06,0.08424791
1240.025,0.08449879
1240.989,0.08472435
1241.953,0.08496408
1242.917,0.08525815
1243.881,0.08561108
1244.846,0.08605061
1245.81,0.08654729
1246.774,0.08708939
1247.739,0.0876513
1248.703,0.08819851
1249.667,0.0887458
1250.631,0.08929923
1251.595,0.08985062
1252.56,0.09039728
1253.524,0.09092868
1254.488,0.09142165
1255.453,0.09191126
1256.417,0.09242842
1257.381,0.09296261
1258.345,0.09352548
1259.309,0.0940816
1260.274,0.09459761
1261.238,0.0950786
1262.202,0.09553361
1263.167,0.09591736
1264.131,0.0961729
1265.095,0.09634428
1266.059,0.09641626
